"Quarter","HB","HBQF","HBName","HBNameQF","ADPName","ADPNameQF","ServiceType","ServiceTypeQF","SubstanceType","SubstanceTypeQF","Measure","Waited_1_week_or_less","Waited_more_than_1_week_but_within_2_weeks","Waited_more_than_2_week_but_within_3_weeks","Waited_more_than_3_week_but_within_4_weeks","Waited_more_than_4_week_but_within_8_weeks","Waited_more_than_8_week_but_within_12_weeks","Waited_more_than_12_week_but_within_26_weeks","Waited_more_than_26_week_but_within_52_weeks","Waited_more_than_52_week","LDP_standard_waited_3_weeks_or_less","LDP_standard_waited_more_than_3_weeks","Median_length_of_wait_days"
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","Alcohol","","Number",1,0,0,0,0,0,0,0,0,1,0,0
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","Alcohol","","Number",11,10,1,0,0,0,0,0,0,22,0,7.5
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","Alcohol","","Number",1,0,0,0,0,0,0,0,0,1,0,0
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","Alcohol","","Number",15,25,4,0,0,0,0,0,0,44,0,9
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","Alcohol","","Number",1,1,0,0,0,0,0,0,0,2,0,4
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","Alcohol","","Number",10,12,2,0,1,0,0,0,0,24,1,9
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","Alcohol","","Number",1,1,0,0,0,0,0,0,0,2,0,5
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","Alcohol","","Number",16,10,2,1,0,0,0,0,0,28,1,7
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","Alcohol","","Number",0,0,0,0,0,0,0,0,0,0,0,0
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","All","d","Number",43,44,16,3,1,0,0,0,0,103,4,9
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","All","d","Number",26,0,0,1,0,0,0,0,0,26,1,0
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","All","d","Number",28,24,1,0,0,0,0,0,0,53,0,7
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","All","d","Number",21,1,0,0,1,0,0,0,0,22,1,0
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","All","d","Number",53,40,5,0,1,0,0,0,0,98,1,7
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","All","d","Number",24,1,0,4,0,0,0,0,0,25,4,0
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","All","d","Number",38,30,4,0,1,0,0,1,0,72,2,7
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","All","d","Number",29,1,0,0,0,0,0,0,0,30,0,0
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","All","d","Number",42,24,7,1,0,0,0,0,0,73,1,7
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","All","d","Number",33,1,0,1,0,0,0,0,0,34,1,0
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","Co-dependency","","Number",2,4,3,1,0,0,0,0,0,9,1,11.5
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","Co-dependency","","Number",5,0,0,0,0,0,0,0,0,5,0,0
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","Co-dependency","","Number",3,2,0,0,0,0,0,0,0,5,0,3
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","Co-dependency","","Number",5,0,0,0,0,0,0,0,0,5,0,0
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","Co-dependency","","Number",7,4,0,0,1,0,0,0,0,11,1,7
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","Co-dependency","","Number",11,0,0,1,0,0,0,0,0,11,1,0
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","Co-dependency","","Number",8,1,0,0,0,0,0,0,0,9,0,3
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","Co-dependency","","Number",6,0,0,0,0,0,0,0,0,6,0,0
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","Co-dependency","","Number",5,2,0,0,0,0,0,0,0,7,0,7
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","Co-dependency","","Number",7,0,0,0,0,0,0,0,0,7,0,0
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","Drug","","Number",22,20,3,1,1,0,0,0,0,45,2,8
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","Drug","","Number",20,0,0,1,0,0,0,0,0,20,1,0
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","Drug","","Number",14,12,0,0,0,0,0,0,0,26,0,7
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","Drug","","Number",15,1,0,0,1,0,0,0,0,16,1,0
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","Drug","","Number",31,11,1,0,0,0,0,0,0,43,0,7
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","Drug","","Number",12,0,0,3,0,0,0,0,0,12,3,0
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","Drug","","Number",20,17,2,0,0,0,0,1,0,39,1,7.5
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","Drug","","Number",22,0,0,0,0,0,0,0,0,22,0,0
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Community-based service","","Drug","","Number",21,12,5,0,0,0,0,0,0,38,0,6.5
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Clackmannanshire ADP","","Prison-based service","","Drug","","Number",26,1,0,1,0,0,0,0,0,27,1,0
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Alcohol","","Number",29,40,32,14,23,1,0,0,0,101,38,15
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Alcohol","","Number",2,2,1,0,0,0,0,0,0,5,0,9
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Alcohol","","Number",36,31,36,7,5,0,0,0,0,103,12,13
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Alcohol","","Number",2,0,2,0,0,0,0,0,0,4,0,9.5
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Alcohol","","Number",43,31,50,1,0,0,0,0,0,124,1,14
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Alcohol","","Number",2,0,1,0,0,0,0,0,0,3,0,0
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Alcohol","","Number",46,34,30,0,0,0,0,0,0,110,0,11
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Alcohol","","Number",5,0,0,0,0,0,0,0,0,5,0,0
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Alcohol","","Number",29,38,24,1,1,0,0,0,0,91,2,12
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Alcohol","","Number",3,0,0,0,0,0,0,0,0,3,0,0
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","All","d","Number",67,58,55,27,42,3,0,0,0,180,72,15
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","All","d","Number",28,9,4,0,0,0,0,0,0,41,0,6
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","All","d","Number",83,60,52,12,9,0,0,0,0,195,21,11
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","All","d","Number",24,10,13,0,0,0,0,0,0,47,0,6
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","All","d","Number",68,48,78,1,0,0,0,0,0,194,1,13
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","All","d","Number",35,4,6,2,0,0,0,0,0,45,2,1
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","All","d","Number",83,75,47,1,0,0,0,0,0,205,1,11
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","All","d","Number",42,0,1,0,0,0,0,0,0,43,0,0
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","All","d","Number",60,55,38,1,1,0,1,0,0,153,3,11
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","All","d","Number",32,2,1,0,0,0,0,0,0,35,0,0
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Co-dependency","","Number",7,7,9,4,5,1,0,0,0,23,10,19
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Co-dependency","","Number",7,1,1,0,0,0,0,0,0,9,0,2
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Co-dependency","","Number",7,3,7,2,2,0,0,0,0,17,4,15
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Co-dependency","","Number",5,1,4,0,0,0,0,0,0,10,0,10
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Co-dependency","","Number",4,9,15,0,0,0,0,0,0,28,0,15
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Co-dependency","","Number",7,0,0,0,0,0,0,0,0,7,0,0
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Co-dependency","","Number",5,14,7,0,0,0,0,0,0,26,0,12.5
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Co-dependency","","Number",10,0,1,0,0,0,0,0,0,11,0,0
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Co-dependency","","Number",8,8,4,0,0,0,1,0,0,20,1,12
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Co-dependency","","Number",7,1,0,0,0,0,0,0,0,8,0,0
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Drug","","Number",31,11,14,9,14,1,0,0,0,56,24,14
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Drug","","Number",19,6,2,0,0,0,0,0,0,27,0,7
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Drug","","Number",40,26,9,3,2,0,0,0,0,75,5,7.5
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Drug","","Number",17,9,7,0,0,0,0,0,0,33,0,6
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Drug","","Number",21,8,13,0,0,0,0,0,0,42,0,7.5
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Drug","","Number",26,4,5,2,0,0,0,0,0,35,2,3
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Drug","","Number",32,27,10,1,0,0,0,0,0,69,1,9
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Drug","","Number",27,0,0,0,0,0,0,0,0,27,0,0
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Drug","","Number",23,9,10,0,0,0,0,0,0,42,0,5
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Drug","","Number",22,1,1,0,0,0,0,0,0,24,0,1
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Alcohol","","Number",18,24,10,6,0,0,0,0,0,52,6,11
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Alcohol","","Number",2,1,1,0,0,0,0,0,0,4,0,6.5
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Alcohol","","Number",33,27,2,2,0,0,0,0,0,62,2,7
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Alcohol","","Number",3,0,0,0,0,0,0,0,0,3,0,0
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Alcohol","","Number",31,29,6,0,0,0,0,0,0,66,0,9.5
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Alcohol","","Number",2,0,0,0,0,0,0,0,0,2,0,0
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Alcohol","","Number",36,27,7,3,0,0,0,0,0,70,3,8
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Alcohol","","Number",2,0,0,0,0,0,0,0,0,2,0,0.5
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Alcohol","","Number",28,24,6,1,0,0,0,0,0,58,1,9
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Alcohol","","Number",1,0,0,0,0,0,0,0,0,1,0,5
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","All","d","Number",49,44,16,7,0,0,0,0,0,109,7,8.5
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","All","d","Number",12,4,2,2,0,0,0,0,0,18,2,4
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","All","d","Number",64,41,5,2,0,0,0,0,0,110,2,7
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","All","d","Number",21,0,2,0,0,0,0,0,0,23,0,0
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","All","d","Number",58,54,11,0,0,0,0,0,0,123,0,8
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","All","d","Number",30,0,0,0,0,0,0,0,0,30,0,0
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","All","d","Number",70,46,13,3,2,0,0,0,0,129,5,7
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","All","d","Number",16,0,0,0,0,0,0,0,0,16,0,0
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","All","d","Number",56,42,11,1,0,0,0,0,0,109,1,7
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","All","d","Number",20,1,1,0,0,0,0,0,0,22,0,0
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Co-dependency","","Number",6,3,2,0,0,0,0,0,0,11,0,7
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Co-dependency","","Number",0,0,1,0,0,0,0,0,0,1,0,15
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Co-dependency","","Number",10,7,1,0,0,0,0,0,0,18,0,7
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Co-dependency","","Number",8,0,0,0,0,0,0,0,0,8,0,0
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Co-dependency","","Number",2,7,0,0,0,0,0,0,0,9,0,13
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Co-dependency","","Number",16,0,0,0,0,0,0,0,0,16,0,0
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Co-dependency","","Number",10,4,1,0,0,0,0,0,0,15,0,6
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Co-dependency","","Number",9,0,0,0,0,0,0,0,0,9,0,0
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Co-dependency","","Number",4,7,1,0,0,0,0,0,0,12,0,12
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Co-dependency","","Number",9,1,0,0,0,0,0,0,0,10,0,0
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Drug","","Number",25,17,4,1,0,0,0,0,0,46,1,7
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Drug","","Number",10,3,0,2,0,0,0,0,0,13,2,2
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Drug","","Number",21,7,2,0,0,0,0,0,0,30,0,2.5
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Drug","","Number",10,0,2,0,0,0,0,0,0,12,0,0
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Drug","","Number",25,18,5,0,0,0,0,0,0,48,0,7
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Drug","","Number",12,0,0,0,0,0,0,0,0,12,0,0
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Drug","","Number",24,15,5,0,2,0,0,0,0,44,2,7
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Drug","","Number",5,0,0,0,0,0,0,0,0,5,0,2
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Drug","","Number",24,11,4,0,0,0,0,0,0,39,0,7
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Drug","","Number",10,0,1,0,0,0,0,0,0,11,0,0
"Q4 2023/2024","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Alcohol","","Number",38,26,17,2,0,0,0,0,0,81,2,8
"Q1 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Alcohol","","Number",34,24,19,3,3,0,0,0,0,77,6,10
"Q2 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Alcohol","","Number",27,23,23,11,6,0,0,0,0,73,17,13.5
"Q3 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Alcohol","","Number",32,17,18,7,1,0,0,0,0,67,8,9
"Q4 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Alcohol","","Number",23,23,25,5,1,1,0,0,0,71,7,13
"Q4 2023/2024","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","All","d","Number",125,49,22,3,0,0,0,0,0,196,3,7
"Q1 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","All","d","Number",118,45,26,4,4,0,0,0,0,189,8,6
"Q2 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","All","d","Number",98,55,30,11,6,0,0,0,0,183,17,8
"Q3 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","All","d","Number",90,46,23,9,1,0,0,0,0,159,10,7
"Q4 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","All","d","Number",105,45,31,6,1,1,0,0,0,181,8,7
"Q4 2023/2024","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Co-dependency","","Number",0,0,0,0,0,0,0,0,0,0,0,0
"Q1 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Co-dependency","","Number",0,0,0,0,0,0,0,0,0,0,0,0
